customer_id,gender,senior_citizen,partner,dependents,count,country,state,city,zip_code,lat_long,latitude,longitude,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,contract,tenure_months,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason
2799-VEPC,Female,Yes,Yes,No,1,United States,California,New Jenna,44038,"46.7771515, 125.962186",80.3705515,161.682986,No,No phone service,No,Yes,Yes,No,No,No internet service,Yes,No,Credit card,Month-to-month,65,56.65,3682.25,Yes,1,65,4150,Price too high
6897-DEMX,Female,Yes,Yes,Yes,1,United States,California,Montgomeryfurt,79347,"-3.6287475, -17.442888",14.7218105,113.153792,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,No,Bank transfer,Two year,69,116.03,8006.07,Yes,1,22,6000,
8750-ZTHG,Female,No,Yes,Yes,1,United States,California,Jasonstad,91873,"53.8013665, -95.245983",68.797907,-66.924223,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,No,Credit card,Two year,43,77.16,3317.88,No,0,65,4555,
2643-ZFPA,Female,No,Yes,No,1,United States,California,Whiteheadmouth,57534,"7.8827915, -71.791815",-21.1278145,146.838264,No,No,No,No,No,No internet service,No internet service,No internet service,Yes,No,Electronic check,Month-to-month,44,35.85,1577.4,No,0,6,3115,
0702-SXUU,Male,Yes,No,Yes,1,United States,California,Leefort,47285,"-63.942106, 42.667658",38.4570235,-126.226013,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,No,Electronic check,Two year,17,87.29,1483.93,Yes,1,68,2999,Price too high
7773-KKOD,Male,No,Yes,No,1,United States,California,Prattfort,61960,"-37.535935, -83.601742",61.2607935,-171.872886,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,No,Credit card,Two year,2,34.75,69.5,Yes,1,99,3541,Competitor made better offer
2194-HPTC,Female,Yes,Yes,No,1,United States,California,Campbellhaven,30965,"34.9313145, 144.312314",0.604391,48.624351,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Yes,Electronic check,One year,0,50.2,0.0,Yes,1,50,3237,Competitor made better offer
4028-XROF,Male,No,Yes,No,1,United States,California,Rebeccaton,42852,"-6.026510, -38.081636",62.987529,-168.075295,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Electronic check,One year,72,58.38,4203.36,No,0,98,5009,
8357-YVQE,Female,No,No,No,1,United States,California,Jordanmouth,39782,"43.7045255, -24.407037",-58.057638,155.445425,No,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Yes,Bank transfer,Two year,33,25.47,840.51,No,0,36,5119,
0618-JFMF,Female,Yes,Yes,No,1,United States,California,North Bretthaven,49887,"26.300411, -41.786439",-22.116856,-167.846089,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Yes,Mailed check,One year,18,52.89,952.02,No,0,26,4842,
8900-CNQM,Female,Yes,No,No,1,United States,California,East Meganville,94868,"-41.710940, 33.911347",23.653983,164.078306,No,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,No,Mailed check,Month-to-month,29,77.34,2242.86,Yes,1,37,5067,
7742-ZLSS,Female,No,No,Yes,1,United States,California,New Markport,36086,"86.5819005, -54.701395",16.88692,-65.793553,No,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Yes,Bank transfer,Month-to-month,30,55.14,1654.2,No,0,60,4508,
9290-BKCE,Female,Yes,Yes,Yes,1,United States,California,Port Michael,50113,"43.1050265, -96.087001",-80.683014,-94.493239,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,No,Electronic check,Two year,46,49.64,2283.44,No,0,46,6748,
4999-ZMOH,Male,No,Yes,No,1,United States,California,Anthonyberg,12904,"81.6551125, 37.345024",-15.747971,29.279266,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Yes,Credit card,One year,35,74.98,2624.3,No,0,29,5742,
2924-LLUS,Male,Yes,No,No,1,United States,California,Frankside,63768,"-65.0182135, 41.201687",46.503649,87.081531,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Bank transfer,Month-to-month,50,73.04,3652.0,Yes,1,96,5692,Moved
4673-ZPBR,Male,No,No,No,1,United States,California,Smithview,96331,"-81.398023, -72.349243",20.123248,-12.878524,No,No,No,No internet service,No internet service,No,No,No internet service,Yes,No,Bank transfer,Month-to-month,63,63.2,3981.6,Yes,1,15,6949,
2633-QNKS,Female,No,No,Yes,1,United States,California,Mcgeeside,44364,"-57.228839, -25.888976",-70.0412,-57.068027,No,No phone service,No,Yes,No,No,No internet service,No internet service,No,No,Credit card,Two year,41,92.67,3799.47,No,0,43,3554,
3081-WUBK,Female,No,No,Yes,1,United States,California,South Kristie,88503,"-32.249524, -76.541534",7.0131605,48.756341,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,Yes,Credit card,One year,67,85.12,5703.04,No,0,75,2511,
7320-YKMI,Female,Yes,No,No,1,United States,California,Baileymouth,90556,"-89.282313, 118.158605",-86.421114,71.64737,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Yes,Electronic check,Month-to-month,72,27.1,1951.2,Yes,1,25,6923,
2023-IBRY,Male,No,No,Yes,1,United States,California,New Anthonyside,16105,"45.957923, 90.485892",54.820997,66.182015,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,Yes,Electronic check,Two year,62,76.28,4729.36,Yes,1,49,2043,Price too high
7120-FOHN,Female,Yes,Yes,No,1,United States,California,Garrisonmouth,44297,"6.3336535, 135.026276",-86.9599875,146.98189,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No,Credit card,Month-to-month,59,25.26,1490.34,Yes,1,59,5069,
5507-WIHK,Female,No,Yes,Yes,1,United States,California,Hernandezfort,99716,"-31.546730, 127.838066",-1.4686275,-88.133403,No,Yes,No,Yes,No,No,No,No,Yes,No,Electronic check,One year,17,64.37,1094.29,No,0,49,6969,
1095-ZPFS,Female,No,No,No,1,United States,California,Harrisfort,50084,"44.7437345, -114.169531",14.1163175,-79.793817,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Bank transfer,One year,70,50.33,3523.1,Yes,1,21,2405,
6043-LFBM,Female,Yes,No,Yes,1,United States,California,Lake Cristianport,77096,"72.942395, -116.507519",27.401858,31.449041,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Yes,Electronic check,One year,72,104.43,7518.96,No,0,85,6005,
7493-VMFV,Male,Yes,No,Yes,1,United States,California,Port Matthewton,86948,"-9.280065, -90.062044",1.7520955,-54.453095,Yes,Yes,No,No internet service,No,Yes,No,Yes,No,No,Bank transfer,Month-to-month,2,56.18,112.36,No,0,61,3180,
3078-DALU,Male,No,Yes,Yes,1,United States,California,Lake Johntown,63074,"57.417496, -119.450402",47.1702805,-165.048354,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Yes,Credit card,One year,64,85.01,5440.64,Yes,1,1,7826,Moved
5408-AWKS,Female,Yes,Yes,Yes,1,United States,California,South Eric,73886,"-81.9888625, 98.680773",-27.623064,142.568096,No,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Yes,Electronic check,Two year,4,69.67,278.68,No,0,93,4878,
7977-BHEI,Female,Yes,No,No,1,United States,California,Justinstad,73912,"-8.773623, -95.758564",-23.440931,159.177664,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Yes,Credit card,Month-to-month,17,111.64,1897.88,No,0,44,7398,
2745-HAUR,Female,Yes,No,Yes,1,United States,California,Cherrymouth,38560,"67.2921075, 160.207450",-28.036735,-133.507586,No,Yes,DSL,No,No,No,Yes,No,No,No,Electronic check,Two year,5,56.45,282.25,No,0,61,2148,
0666-NRBY,Female,Yes,No,Yes,1,United States,California,Josetown,24410,"-34.664242, 132.030844",-34.6502335,39.50657,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Yes,Mailed check,Two year,18,115.9,2086.2,No,0,6,4441,
4774-NQMX,Female,Yes,Yes,No,1,United States,California,Farrellton,46411,"-2.4418795, 117.507755",33.111942,-11.625041,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,No,Electronic check,Two year,71,28.49,2022.79,No,0,13,5022,
0028-ZLAE,Male,Yes,Yes,No,1,United States,California,Jonathanbury,30455,"-27.4023045, -29.856291",82.9404715,110.184765,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Yes,Bank transfer,Two year,72,80.34,5784.48,No,0,30,6276,
6426-LLSD,Female,No,No,Yes,1,United States,California,Lake Tracy,03682,"-43.606558, -157.389264",-79.4193025,-7.446754,No,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Yes,Bank transfer,Two year,1,109.41,109.41,Yes,1,5,7830,
3967-LJNF,Male,No,Yes,No,1,United States,California,Joshuamouth,72414,"35.2853215, 4.270877",25.3815865,-68.274157,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Yes,Credit card,Month-to-month,25,58.28,1457.0,No,0,31,2663,
4887-OYHM,Male,Yes,No,Yes,1,United States,California,Jonesport,09934,"-11.492223, 91.601149",-25.165955,126.886796,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Yes,Credit card,Two year,64,24.03,1537.92,Yes,1,71,4634,Competitor made better offer
3754-SJNJ,Female,No,No,No,1,United States,California,Garciaburgh,96045,"-34.1803605, -15.275721",43.4698075,-33.892858,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Yes,Electronic check,Month-to-month,8,34.56,276.48,No,0,15,5054,
8250-RMHN,Female,No,Yes,Yes,1,United States,California,South Benjamin,17246,"-56.7972345, -157.659496",-83.7042365,-92.614189,No,No phone service,No,No internet service,Yes,No,No internet service,No,Yes,No,Bank transfer,One year,36,82.92,2985.12,No,0,34,4909,
2144-MHYJ,Male,Yes,No,Yes,1,United States,California,Birdfort,61883,"34.033799, 25.673613",-15.295486,175.921019,Yes,No,DSL,No,No,Yes,No,No internet service,No,No,Mailed check,One year,70,36.53,2557.1,Yes,1,39,2134,Price too high
2705-DNSR,Female,No,No,No,1,United States,California,South Melissafort,97103,"-3.1412495, -70.237541",-40.0799835,-67.79979,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Bank transfer,Two year,1,104.05,104.05,Yes,1,11,2587,
8652-GJSP,Female,No,No,Yes,1,United States,California,North Cassidy,21330,"2.6622335, -54.142256",-7.843306,-123.289062,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Yes,Mailed check,Two year,22,104.75,2304.5,Yes,1,14,2596,Price too high
5511-YINQ,Male,No,Yes,Yes,1,United States,California,Shaunshire,30955,"-27.701539, 150.077854",-43.793952,-165.302674,Yes,No,No,No,No internet service,No,No,No,No internet service,Yes,Mailed check,Month-to-month,53,88.86,4709.58,No,0,18,4502,
6972-NTTO,Female,Yes,Yes,Yes,1,United States,California,East Marcus,77706,"-43.729490, -160.090297",55.8694445,-27.033285,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,Bank transfer,Month-to-month,8,58.49,467.92,No,0,28,6988,
3624-AGXI,Female,No,No,Yes,1,United States,California,Ramirezside,22831,"-13.439356, 27.739362",-46.1670225,-147.002547,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,No,Electronic check,Month-to-month,43,115.09,4948.87,Yes,1,64,2972,Price too high
5768-WXFL,Female,No,No,No,1,United States,California,Port Laurenshire,26836,"-75.828631, -39.773598",14.411156,-163.96953,No,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Yes,Bank transfer,Month-to-month,47,84.35,3964.45,Yes,1,58,5947,
8698-YSEB,Male,No,No,No,1,United States,California,North Brianhaven,06837,"-60.652466, 156.724982",3.9650395,93.905367,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Yes,Bank transfer,Two year,46,66.05,3038.3,Yes,1,29,3876,Competitor made better offer
1801-VTHS,Female,No,No,No,1,United States,California,Andersonstad,82213,"66.3070335, 131.436222",70.619373,-15.31472,No,No,No,No internet service,Yes,No,No internet service,No internet service,No,No,Electronic check,One year,65,37.68,2449.2,No,0,51,5826,
5742-FKIL,Female,No,No,No,1,United States,California,West Casey,33505,"82.8664955, -156.908217",60.5751845,19.298556,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Credit card,One year,39,100.87,3933.93,Yes,1,61,6682,Competitor made better offer
9246-OXPH,Male,Yes,Yes,No,1,United States,California,Fisherville,74187,"86.544307, -141.220330",39.4396815,-106.121294,No,No phone service,No,No internet service,Yes,Yes,No,No,No internet service,Yes,Electronic check,Month-to-month,37,39.9,1476.3,No,0,59,2504,
2842-ZCJC,Female,No,Yes,Yes,1,United States,California,Aprilmouth,56345,"-38.1384195, -77.537843",-29.2097885,133.023431,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Electronic check,Month-to-month,0,74.09,0.0,Yes,1,67,3270,Price too high
5382-OTLY,Male,Yes,No,Yes,1,United States,California,Williamsmouth,40584,"-78.567659, 117.565643",11.2578985,-169.899082,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Yes,Bank transfer,Month-to-month,72,23.52,1693.44,No,0,49,2162,
3394-UIHW,Male,Yes,Yes,No,1,United States,California,New Dorothyhaven,21714,"-36.057018, 125.765205",-27.2408205,-74.576567,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,No,Electronic check,Month-to-month,65,98.38,6394.7,Yes,1,21,6434,Price too high
1411-TKEW,Male,Yes,Yes,No,1,United States,California,Lopezberg,13644,"-86.8782775, -81.272961",-69.813874,-61.451949,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Credit card,Two year,35,70.84,2479.4,Yes,1,16,6080,Moved
8336-SFNQ,Male,No,No,No,1,United States,California,New Donaldborough,66471,"71.932360, 78.322248",-66.0485025,27.841285,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,One year,22,75.86,1668.92,Yes,1,22,6051,Moved
9163-DEUS,Female,No,No,No,1,United States,California,North Aaronbury,46915,"72.009453, 9.915174",88.0173195,-95.367131,No,No,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Electronic check,Two year,3,35.67,107.01,No,0,57,3123,
9357-IDQB,Female,No,Yes,Yes,1,United States,California,Lake Beckyside,70572,"-7.1220485, -49.783726",-59.605303,167.866058,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,Yes,Credit card,Month-to-month,52,100.24,5212.48,Yes,1,85,7291,
3916-AFKC,Female,No,No,Yes,1,United States,California,North Markfort,21178,"-21.515587, 105.824079",-19.2687045,170.303637,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Mailed check,One year,1,114.89,114.89,No,0,97,3352,
1903-WYUH,Female,Yes,No,Yes,1,United States,California,Claytonstad,16983,"53.3382265, 6.791646",-75.585408,-91.274233,No,No,DSL,No internet service,No internet service,No,No,Yes,No,Yes,Bank transfer,One year,57,72.74,4146.18,Yes,1,7,6298,Price too high
8841-KIOR,Male,Yes,Yes,Yes,1,United States,California,New Paulmouth,98010,"-48.2459835, 43.403322",-1.158057,140.796712,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,No,Mailed check,Month-to-month,29,109.2,3166.8,Yes,1,50,7003,Competitor made better offer
8433-ZDSB,Male,No,No,No,1,United States,California,Holderton,45472,"-20.7219905, 52.513667",69.0309995,-62.039257,Yes,No phone service,No,Yes,No internet service,No,No,No,No internet service,Yes,Credit card,Month-to-month,40,38.47,1538.8,Yes,1,52,4761,Price too high
9533-WALO,Female,No,Yes,Yes,1,United States,California,Lake Debbieshire,55311,"28.621810, 37.194019",-66.335749,140.135069,Yes,No,No,No,No,No internet service,No,No,No internet service,Yes,Bank transfer,Month-to-month,9,60.6,545.4,No,0,47,3676,
1135-IHJN,Male,No,Yes,No,1,United States,California,Serranoberg,40211,"45.967611, -63.930008",-70.257306,-39.807434,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,No,Credit card,Month-to-month,36,115.2,4147.2,No,0,16,7348,
1165-KBAC,Male,No,No,No,1,United States,California,Tylerport,56543,"69.828538, -4.079648",-2.7125915,-166.18462,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,No,Mailed check,Month-to-month,34,74.13,2520.42,Yes,1,23,7033,
3822-NRGR,Female,Yes,Yes,No,1,United States,California,North Brittany,92547,"27.5449785, -149.810783",55.756133,-19.676886,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,No,Electronic check,Two year,1,85.8,85.8,Yes,1,96,6934,Price too high
4807-YSVO,Female,No,No,No,1,United States,California,Aprilview,29940,"81.1173645, -156.381585",-53.604997,-113.996688,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Bank transfer,One year,37,111.32,4118.84,No,0,60,3445,
0114-FGWS,Female,Yes,Yes,No,1,United States,California,Rachelton,74343,"-24.0978625, -87.308638",71.855322,179.74179,No,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Yes,Bank transfer,One year,54,63.55,3431.7,Yes,1,5,3350,Moved
2701-XMVS,Female,No,No,Yes,1,United States,California,Port Maria,73265,"46.3344755, 134.467661",-13.016139,-123.307236,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Mailed check,One year,3,45.65,136.95,Yes,1,85,4970,Competitor made better offer
8996-WOUI,Male,No,No,No,1,United States,California,South Donna,88073,"-64.166333, -82.219845",64.068191,25.484852,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Yes,Bank transfer,Month-to-month,67,53.85,3607.95,No,0,100,6133,
5386-DFOT,Female,No,No,Yes,1,United States,California,Shepherdstad,76379,"32.6993135, -19.588079",89.2563025,-97.904179,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Mailed check,Two year,31,96.41,2988.71,Yes,1,48,3176,
7150-YIFX,Female,No,No,Yes,1,United States,California,West Karenchester,23216,"8.6126805, -125.084818",-80.910499,-65.141458,No,No phone service,DSL,Yes,No,No internet service,No,No,No,No,Mailed check,One year,51,53.84,2745.84,Yes,1,97,3314,
2090-HSLK,Male,Yes,Yes,No,1,United States,California,Josephside,45589,"-42.940008, -69.640541",-59.6967175,-78.986876,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,No,Electronic check,Two year,14,63.57,889.98,No,0,72,6637,
